Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes,Attrition
25,542,24,1,1,1342,3,68,1,1,3,1389,7889,1,14,3,3,80,0,1,3,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
33,1015,5,3,1,308,3,58,3,1,2,1918,3373,2,16,3,3,80,1,12,4,3,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Yes
32,948,10,3,1,1040,3,92,2,1,1,2523,11332,4,17,3,3,80,0,3,4,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,Yes
42,798,16,3,1,1747,2,38,1,1,3,2373,15620,8,15,3,3,80,0,5,3,3,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
25,231,6,3,1,152,2,45,2,2,3,5881,26782,1,11,3,4,80,0,6,1,2,6,4,0,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Yes
33,860,12,3,1,1346,4,72,3,2,3,4739,23081,0,18,3,2,80,1,7,1,2,6,2,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Yes
30,696,26,3,1,1857,1,64,2,2,3,5540,21161,1,11,3,3,80,0,9,4,3,9,6,0,7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Yes
39,1248,7,3,1,1665,1,71,2,1,1,2179,3323,3,14,3,2,80,0,9,3,1,3,2,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
33,872,14,3,1,1878,3,79,1,1,1,2386,14489,1,21,3,2,80,0,4,2,3,4,2,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
26,772,6,2,1,912,2,77,1,1,2,2213,3693,4,13,3,2,80,0,6,3,2,4,4,1,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
18,432,15,1,1,243,3,51,3,1,3,1592,26308,1,17,3,3,80,0,0,2,2,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
37,897,2,3,1,1561,2,81,3,2,2,4854,7657,4,11,3,1,80,1,7,2,2,4,1,0,3,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
31,415,22,4,1,1505,3,90,3,2,3,6066,21060,1,14,3,3,80,1,10,3,2,10,3,4,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,Yes
39,788,9,2,1,1497,1,84,2,1,1,2385,14694,3,15,3,2,80,0,7,3,3,2,1,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
32,377,12,1,1,1296,2,77,3,2,3,7417,23023,0,12,3,1,80,0,10,1,3,7,6,5,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
44,1069,9,3,1,1224,3,96,3,1,2,2911,10836,1,11,3,3,80,0,6,3,2,5,3,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,Yes
29,448,19,2,1,1829,3,66,1,1,3,2544,14712,1,20,3,2,80,0,1,3,2,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
26,140,16,3,1,1398,3,50,2,1,3,2405,25662,1,13,3,3,80,0,7,2,2,7,2,6,6,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
28,983,1,2,1,1074,1,43,2,1,1,2561,7101,1,14,3,1,80,1,1,1,3,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Yes
29,990,2,3,1,1901,1,39,3,1,3,4842,26163,8,14,3,2,80,2,4,3,3,2,2,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
35,757,11,3,1,814,3,69,3,1,2,2266,22020,4,13,3,2,80,0,10,2,1,5,4,0,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Yes
33,679,9,2,1,326,2,50,3,1,2,2539,21903,5,15,3,2,80,0,9,2,2,6,5,0,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,Yes
33,958,2,2,1,652,2,88,2,1,2,2076,19964,2,15,3,2,80,0,6,1,1,4,1,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,Yes
52,1142,19,2,1,1695,1,96,3,1,3,2691,10429,1,14,3,3,80,0,5,3,3,4,2,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
40,958,18,2,1,812,3,59,3,1,3,2838,20380,5,11,3,3,80,0,6,2,3,2,2,1,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
37,932,2,3,1,1581,2,81,2,2,1,4922,7705,4,11,3,1,80,2,7,2,3,4,2,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
42,1016,17,3,1,374,1,68,3,1,3,5176,4598,8,14,3,1,80,1,8,2,2,5,2,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
30,1145,13,1,1,265,2,63,1,1,1,3869,4664,1,20,3,2,80,0,9,4,3,9,3,5,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
27,599,2,3,1,332,2,48,3,1,4,2288,3269,6,20,3,2,80,0,4,3,2,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,Yes
47,510,18,2,1,331,2,69,2,1,2,5693,5334,5,14,3,1,80,2,7,4,3,5,4,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,Yes
52,402,18,4,1,1034,1,86,3,3,2,13068,9613,4,15,3,3,80,0,19,2,2,15,7,5,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
30,475,5,3,1,1477,1,73,2,1,1,3383,17079,2,16,3,2,80,0,7,2,2,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,Yes
32,707,9,3,1,1637,1,84,3,3,1,8113,9624,1,16,3,2,80,0,10,2,2,4,3,1,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
30,550,23,2,1,292,3,66,2,1,2,3470,11549,0,11,3,2,80,0,5,2,3,4,3,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,Yes
31,776,10,2,1,1228,1,64,1,1,1,4595,14766,4,13,3,1,80,0,10,2,1,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,Yes
44,1069,9,3,1,1224,3,96,3,1,2,2911,10836,1,11,3,3,80,0,6,3,2,5,3,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,Yes
20,1243,9,1,1,917,4,32,3,1,2,1137,26991,1,12,3,3,80,0,1,4,2,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
36,821,5,3,1,649,1,84,3,2,2,7245,18864,3,14,3,1,80,0,6,1,2,5,2,0,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,Yes
21,1003,4,3,1,1361,2,43,2,1,3,2805,4317,0,11,3,2,80,0,1,4,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
27,1192,12,3,1,778,1,56,3,1,3,2247,19529,0,17,3,3,80,0,3,0,2,3,1,0,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
19,819,17,1,1,353,4,43,3,1,3,1442,26882,1,16,3,4,80,0,0,3,2,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,Yes
29,1112,5,3,1,750,2,53,2,1,1,4377,3111,3,14,3,2,80,0,7,2,2,6,5,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
30,600,17,3,1,434,3,64,1,1,2,2237,23380,2,19,3,2,80,0,3,3,1,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
20,606,1,1,1,400,1,81,2,1,2,1821,9179,1,14,3,3,80,0,2,3,2,2,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
27,859,9,2,1,1287,2,51,2,1,1,2238,6783,0,11,3,3,80,0,3,1,3,2,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,Yes
28,633,3,2,1,967,2,55,2,1,3,2727,23377,4,16,3,3,80,2,3,3,2,2,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
21,454,6,1,1,1706,2,33,2,1,2,2701,4522,0,12,3,2,80,0,1,3,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
34,407,8,3,1,1476,2,56,2,1,1,1589,22075,1,12,3,2,80,0,7,3,2,2,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Yes
40,1310,19,2,1,241,2,70,2,1,2,3150,21730,0,21,3,3,80,0,3,4,2,3,2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
33,1101,8,3,1,1343,1,54,3,1,2,2839,3086,1,14,3,3,80,0,3,0,3,3,2,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
31,436,2,3,1,1863,3,82,2,2,2,9905,26126,6,11,3,3,80,0,6,2,2,2,1,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,Yes
48,1119,14,3,1,1445,2,96,3,1,3,2814,10630,1,12,3,3,80,0,5,3,3,5,3,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
19,1084,13,1,1,523,4,37,3,1,3,1230,26939,1,13,3,4,80,0,0,4,2,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,Yes
26,953,4,2,1,1589,2,63,1,1,2,1834,16083,1,14,3,2,80,0,1,4,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
28,664,12,3,1,1360,2,48,2,1,2,2500,7243,1,16,3,2,80,2,1,2,3,1,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Yes
30,183,12,3,1,1456,1,53,3,2,2,5680,17465,4,11,3,1,80,0,6,4,1,4,2,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,Yes
47,631,7,2,1,1804,2,63,3,1,3,2501,3426,5,12,3,4,80,0,9,2,1,6,6,6,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,Yes
29,970,5,3,1,1618,1,43,2,1,3,4736,25829,7,13,3,2,80,2,4,2,3,2,2,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,Yes
36,374,5,2,1,1326,3,68,2,1,1,2329,10644,0,17,3,1,80,1,4,0,2,3,2,1,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,Yes
34,370,7,3,1,1759,3,90,3,2,1,5246,6502,4,15,3,2,80,1,10,2,2,6,1,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,Yes
53,1005,23,4,1,1680,1,70,3,3,1,10426,5463,5,12,3,2,80,0,18,2,2,8,3,4,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
35,403,8,3,1,1761,4,53,3,1,1,4190,4846,1,14,3,1,80,0,9,3,1,9,2,1,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Yes
30,108,4,3,1,1038,1,60,3,1,1,2408,25760,0,16,3,1,80,0,3,2,3,2,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Yes
26,838,6,1,1,1062,2,47,3,1,2,1451,26840,1,11,3,4,80,0,1,3,3,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
32,315,22,3,1,911,3,86,2,1,1,1928,16711,1,18,3,1,80,0,8,3,2,8,1,6,6,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
42,766,10,2,1,1338,2,56,2,3,2,10370,5638,2,11,3,1,80,0,15,4,2,10,5,2,5,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,Yes
26,813,1,2,1,863,1,61,1,1,2,2384,3964,5,12,3,3,80,0,7,4,3,5,5,2,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,Yes
32,827,19,4,1,1236,1,41,2,2,2,4884,7962,0,20,3,2,80,0,14,1,3,13,8,9,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,Yes
33,952,15,3,1,899,1,62,2,1,1,3922,3146,1,16,3,1,80,0,11,3,3,11,7,6,7,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,Yes
21,983,13,2,1,914,2,70,2,1,2,1530,8050,1,14,3,4,80,0,0,3,3,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,Yes
19,784,6,2,1,784,2,74,2,1,2,2581,18358,1,13,3,2,80,0,1,2,3,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
